125,-21.29,0.95,,-21.05
125,-19.84,0.8,,-20.22
125,-21.05,0.86,,-21.05
125,-22.72,0.96,,-20.22
125,-19.98,0.89,,-20.22
125,-20.22,0.82,,-20.22
125,-23.59,1.01,,-20.22
125,-19.72,0.91,,-20.22
125,-20.22,0.77,,-20.76
125,-19.6,1,,-21.29
125,-21.29,0.94,,-21.29
125,-22.4,0.98,,-21.68
125,-20.76,0.82,,-20.76
125,-22.7,0.9,,-21.63
125,-20.37,0.93,,-21.44
125,-21.68,0.74,,-21.53
125,-19.01,0.92,,-21.53
125,-21.63,0.75,,-21.53
125,-21.44,0.87,,-21.53
125,-21.53,0.81,,-21.69
125,-23.42,0.78,,-21.85
125,-20.27,0.86,,-21.06
125,-21.85,0.86,,-21.85
